location,name,freq,weighting,n_countries,date,ret
developed,quality,monthly,vw_cap,3,1986-07-31,-0.0356030649373584
developed,quality,monthly,vw_cap,3,1986-08-31,-0.0515500925372586
developed,quality,monthly,vw_cap,3,1986-09-30,0.0359248879884537
developed,quality,monthly,vw_cap,3,1986-10-31,0.0474438243351046
developed,quality,monthly,vw_cap,3,1986-11-30,-0.00152722797727919
developed,quality,monthly,vw_cap,3,1986-12-31,0.0445879811319401
developed,quality,monthly,vw_cap,17,1987-01-31,-0.039891208632173
developed,quality,monthly,vw_cap,17,1987-02-28,0.0109537875932069
developed,quality,monthly,vw_cap,17,1987-03-31,-0.0461559124692624
developed,quality,monthly,vw_cap,18,1987-04-30,-0.0127902527108996
developed,quality,monthly,vw_cap,18,1987-05-31,-0.0231688822225203
developed,quality,monthly,vw_cap,18,1987-06-30,0.0276566526821229
developed,quality,monthly,vw_cap,18,1987-07-31,0.016646355729217
developed,quality,monthly,vw_cap,18,1987-08-31,-0.0267367119299869
developed,quality,monthly,vw_cap,18,1987-09-30,0.00895547436281718
developed,quality,monthly,vw_cap,18,1987-10-31,-0.0313534234032093
developed,quality,monthly,vw_cap,18,1987-11-30,0.0103748017973494
developed,quality,monthly,vw_cap,19,1987-12-31,0.0226613791603658
developed,quality,monthly,vw_cap,19,1988-01-31,0.00277719893008273
developed,quality,monthly,vw_cap,19,1988-02-29,-0.0144389677034759
developed,quality,monthly,vw_cap,19,1988-03-31,0.00638726503206211
developed,quality,monthly,vw_cap,19,1988-04-30,0.00723955933979932
developed,quality,monthly,vw_cap,19,1988-05-31,-0.032787394040339
developed,quality,monthly,vw_cap,19,1988-06-30,-0.0170905129094739
developed,quality,monthly,vw_cap,19,1988-07-31,0.0378334940211825
developed,quality,monthly,vw_cap,19,1988-08-31,0.00292901908839366
developed,quality,monthly,vw_cap,19,1988-09-30,-0.0263396716239506
developed,quality,monthly,vw_cap,19,1988-10-31,-0.0215428970688085
developed,quality,monthly,vw_cap,19,1988-11-30,0.0037403292603968
developed,quality,monthly,vw_cap,19,1988-12-31,0.00787536694709946
developed,quality,monthly,vw_cap,19,1989-01-31,-0.00841284615872211
developed,quality,monthly,vw_cap,19,1989-02-28,-0.0326386256428709
developed,quality,monthly,vw_cap,19,1989-03-31,-0.0110511246226171
developed,quality,monthly,vw_cap,19,1989-04-30,-0.000468463864208923
developed,quality,monthly,vw_cap,19,1989-05-31,0.0142833649755329
developed,quality,monthly,vw_cap,19,1989-06-30,0.0147474261505498
developed,quality,monthly,vw_cap,18,1989-07-31,-0.00490521217900499
developed,quality,monthly,vw_cap,19,1989-08-31,0.0193434242903956
developed,quality,monthly,vw_cap,19,1989-09-30,-0.00192119180343715
developed,quality,monthly,vw_cap,20,1989-10-31,-0.0151087460421934
developed,quality,monthly,vw_cap,20,1989-11-30,-0.00968048649922146
developed,quality,monthly,vw_cap,20,1989-12-31,0.00315534770589985
developed,quality,monthly,vw_cap,20,1990-01-31,0.00703333841475056
developed,quality,monthly,vw_cap,21,1990-02-28,0.00142664495504761
developed,quality,monthly,vw_cap,21,1990-03-31,0.0231612675829562
developed,quality,monthly,vw_cap,21,1990-04-30,-0.00296523552762996
developed,quality,monthly,vw_cap,21,1990-05-31,-0.011718085374079
developed,quality,monthly,vw_cap,21,1990-06-30,0.0203121684667998
developed,quality,monthly,vw_cap,21,1990-07-31,0.00710893538306082
developed,quality,monthly,vw_cap,21,1990-08-31,-0.00260769382935924
developed,quality,monthly,vw_cap,21,1990-09-30,0.000305661899285212
developed,quality,monthly,vw_cap,21,1990-10-31,0.00107321518916082
developed,quality,monthly,vw_cap,21,1990-11-30,0.00195416010659905
developed,quality,monthly,vw_cap,21,1990-12-31,-0.0102538357801853
developed,quality,monthly,vw_cap,21,1991-01-31,0.000460356659167046
developed,quality,monthly,vw_cap,21,1991-02-28,-0.0138730722697154
developed,quality,monthly,vw_cap,21,1991-03-31,0.00535791996474273
developed,quality,monthly,vw_cap,21,1991-04-30,0.0115091360821872
developed,quality,monthly,vw_cap,21,1991-05-31,-0.00772233882224413
developed,quality,monthly,vw_cap,21,1991-06-30,0.0193927680744353
developed,quality,monthly,vw_cap,21,1991-07-31,0.00111839396914401
developed,quality,monthly,vw_cap,21,1991-08-31,0.000871735517787696
developed,quality,monthly,vw_cap,21,1991-09-30,-0.00258214112279334
developed,quality,monthly,vw_cap,21,1991-10-31,-0.00511134491456278
developed,quality,monthly,vw_cap,21,1991-11-30,0.00496208877169285
developed,quality,monthly,vw_cap,21,1991-12-31,-0.00112245007405904
developed,quality,monthly,vw_cap,21,1992-01-31,0.0150653792860605
developed,quality,monthly,vw_cap,21,1992-02-29,0.00971448902977315
developed,quality,monthly,vw_cap,21,1992-03-31,0.0124858783567519
developed,quality,monthly,vw_cap,21,1992-04-30,0.0138331737385807
developed,quality,monthly,vw_cap,21,1992-05-31,-0.00802446959203257
developed,quality,monthly,vw_cap,21,1992-06-30,0.0225129231344581
developed,quality,monthly,vw_cap,21,1992-07-31,-0.00777444515964906
developed,quality,monthly,vw_cap,21,1992-08-31,-0.00476384843657993
developed,quality,monthly,vw_cap,21,1992-09-30,-0.00996388022589758
developed,quality,monthly,vw_cap,21,1992-10-31,0.0122070676125419
developed,quality,monthly,vw_cap,21,1992-11-30,0.00416920741907839
developed,quality,monthly,vw_cap,21,1992-12-31,0.00823827057756506
developed,quality,monthly,vw_cap,20,1993-01-31,-0.0071953200504834
developed,quality,monthly,vw_cap,21,1993-02-28,-0.0113532566471386
developed,quality,monthly,vw_cap,20,1993-03-31,-0.0139071477478188
developed,quality,monthly,vw_cap,20,1993-04-30,-0.0155226874888164
developed,quality,monthly,vw_cap,20,1993-05-31,-0.00705410196569623
developed,quality,monthly,vw_cap,20,1993-06-30,0.00413847481175581
developed,quality,monthly,vw_cap,20,1993-07-31,-0.000235861045042611
developed,quality,monthly,vw_cap,20,1993-08-31,0.00429247026267756
developed,quality,monthly,vw_cap,21,1993-09-30,0.0224349048774774
developed,quality,monthly,vw_cap,20,1993-10-31,-0.00387518740244426
developed,quality,monthly,vw_cap,20,1993-11-30,0.0120897224757422
developed,quality,monthly,vw_cap,20,1993-12-31,-0.00530888010507558
developed,quality,monthly,vw_cap,20,1994-01-31,-0.0245851239629881
developed,quality,monthly,vw_cap,21,1994-02-28,0.00467835059670697
developed,quality,monthly,vw_cap,21,1994-03-31,0.000884648167560745
developed,quality,monthly,vw_cap,21,1994-04-30,-0.00492016770259472
developed,quality,monthly,vw_cap,21,1994-05-31,-0.00684367423873761
developed,quality,monthly,vw_cap,21,1994-06-30,-0.0000103064544780026
developed,quality,monthly,vw_cap,21,1994-07-31,0.00337411989375455
developed,quality,monthly,vw_cap,20,1994-08-31,0.000449053646717814
developed,quality,monthly,vw_cap,20,1994-09-30,-0.000657700926345267
developed,quality,monthly,vw_cap,20,1994-10-31,-0.00800122945868796
developed,quality,monthly,vw_cap,21,1994-11-30,0.00552791985251699
developed,quality,monthly,vw_cap,21,1994-12-31,0.00192013370814592
developed,quality,monthly,vw_cap,21,1995-01-31,-0.00331119816538736
developed,quality,monthly,vw_cap,21,1995-02-28,0.00834662926711396
developed,quality,monthly,vw_cap,21,1995-03-31,0.00857678880881908
developed,quality,monthly,vw_cap,21,1995-04-30,-0.00586089247062095
developed,quality,monthly,vw_cap,22,1995-05-31,0.00489473398779213
developed,quality,monthly,vw_cap,22,1995-06-30,0.0171923894335576
developed,quality,monthly,vw_cap,22,1995-07-31,-0.0119700739283773
developed,quality,monthly,vw_cap,22,1995-08-31,0.00019148695047756
developed,quality,monthly,vw_cap,22,1995-09-30,0.0058329795587103
developed,quality,monthly,vw_cap,22,1995-10-31,0.00629734750398117
developed,quality,monthly,vw_cap,22,1995-11-30,-0.016327942296441
developed,quality,monthly,vw_cap,22,1995-12-31,-0.0051673465430371
developed,quality,monthly,vw_cap,22,1996-01-31,-0.00561271739736302
developed,quality,monthly,vw_cap,22,1996-02-29,0.00749433549034827
developed,quality,monthly,vw_cap,22,1996-03-31,-0.00450500770961714
developed,quality,monthly,vw_cap,22,1996-04-30,0.00225736985220998
developed,quality,monthly,vw_cap,22,1996-05-31,0.00287845432370997
developed,quality,monthly,vw_cap,22,1996-06-30,0.00797905413102982
developed,quality,monthly,vw_cap,22,1996-07-31,0.00261458600432132
developed,quality,monthly,vw_cap,22,1996-08-31,0.00100276373243167
developed,quality,monthly,vw_cap,22,1996-09-30,0.00436508688132987
developed,quality,monthly,vw_cap,22,1996-10-31,0.00157724766253994
developed,quality,monthly,vw_cap,22,1996-11-30,0.00491473790999929
developed,quality,monthly,vw_cap,22,1996-12-31,0.00823727743095546
developed,quality,monthly,vw_cap,22,1997-01-31,0.00778519927492886
developed,quality,monthly,vw_cap,22,1997-02-28,-0.00118494349466489
developed,quality,monthly,vw_cap,22,1997-03-31,0.00728423369465653
developed,quality,monthly,vw_cap,22,1997-04-30,0.00777657694224135
developed,quality,monthly,vw_cap,22,1997-05-31,-0.00421962114779878
developed,quality,monthly,vw_cap,22,1997-06-30,-0.000447985499967262
developed,quality,monthly,vw_cap,22,1997-07-31,0.0169698616557472
developed,quality,monthly,vw_cap,22,1997-08-31,-0.00221528043176589
developed,quality,monthly,vw_cap,22,1997-09-30,0.0175328172479833
developed,quality,monthly,vw_cap,22,1997-10-31,0.00447221474899865
developed,quality,monthly,vw_cap,22,1997-11-30,0.0108194186070725
developed,quality,monthly,vw_cap,22,1997-12-31,0.00625557661413754
developed,quality,monthly,vw_cap,22,1998-01-31,-0.0129164515336657
developed,quality,monthly,vw_cap,22,1998-02-28,-0.00909442496370437
developed,quality,monthly,vw_cap,22,1998-03-31,0.00719802999710774
developed,quality,monthly,vw_cap,22,1998-04-30,0.00703140851412583
developed,quality,monthly,vw_cap,22,1998-05-31,0.0101971087091237
developed,quality,monthly,vw_cap,22,1998-06-30,-0.00567859667700913
developed,quality,monthly,vw_cap,22,1998-07-31,-0.00248024504488971
developed,quality,monthly,vw_cap,22,1998-08-31,0.01628565035929
developed,quality,monthly,vw_cap,22,1998-09-30,0.00453823252904682
developed,quality,monthly,vw_cap,22,1998-10-31,-0.0262482356764609
developed,quality,monthly,vw_cap,22,1998-11-30,0.00230172135621983
developed,quality,monthly,vw_cap,22,1998-12-31,0.0133612611027098
developed,quality,monthly,vw_cap,22,1999-01-31,-0.0000826915345398044
developed,quality,monthly,vw_cap,22,1999-02-28,0.00827183312357894
developed,quality,monthly,vw_cap,22,1999-03-31,-0.0134878350971428
developed,quality,monthly,vw_cap,22,1999-04-30,-0.0157121565551107
developed,quality,monthly,vw_cap,22,1999-05-31,0.00585494233793811
developed,quality,monthly,vw_cap,22,1999-06-30,0.00608895084086164
developed,quality,monthly,vw_cap,22,1999-07-31,0.00228006537852363
developed,quality,monthly,vw_cap,22,1999-08-31,0.00890196880552462
developed,quality,monthly,vw_cap,22,1999-09-30,0.0091375086519653
developed,quality,monthly,vw_cap,22,1999-10-31,0.00504940402610449
developed,quality,monthly,vw_cap,22,1999-11-30,0.0265931582390174
developed,quality,monthly,vw_cap,22,1999-12-31,0.0117282229282764
developed,quality,monthly,vw_cap,22,2000-01-31,0.00407326116918715
developed,quality,monthly,vw_cap,22,2000-02-29,0.0393053554542023
developed,quality,monthly,vw_cap,22,2000-03-31,-0.0229936062948334
developed,quality,monthly,vw_cap,22,2000-04-30,-0.00197359760282172
developed,quality,monthly,vw_cap,22,2000-05-31,-0.0122774830754333
developed,quality,monthly,vw_cap,22,2000-06-30,-0.00520140252020844
developed,quality,monthly,vw_cap,22,2000-07-31,0.00903774236229406
developed,quality,monthly,vw_cap,22,2000-08-31,-0.00176322442937987
developed,quality,monthly,vw_cap,22,2000-09-30,0.00422948973889124
developed,quality,monthly,vw_cap,22,2000-10-31,-0.00733382485792425
developed,quality,monthly,vw_cap,22,2000-11-30,0.00139327598627467
developed,quality,monthly,vw_cap,22,2000-12-31,-0.00295818316867873
developed,quality,monthly,vw_cap,22,2001-01-31,-0.012327905330378
developed,quality,monthly,vw_cap,22,2001-02-28,0.00246785292275735
developed,quality,monthly,vw_cap,22,2001-03-31,0.0145879871128777
developed,quality,monthly,vw_cap,22,2001-04-30,-0.00480674517432776
developed,quality,monthly,vw_cap,22,2001-05-31,0.0110315070469093
developed,quality,monthly,vw_cap,22,2001-06-30,-0.000222046788315439
developed,quality,monthly,vw_cap,22,2001-07-31,0.0103428410103714
developed,quality,monthly,vw_cap,22,2001-08-31,0.0028927907436074
developed,quality,monthly,vw_cap,22,2001-09-30,0.0233994255418429
developed,quality,monthly,vw_cap,22,2001-10-31,-0.00287541222219895
developed,quality,monthly,vw_cap,22,2001-11-30,-0.00253936031321027
developed,quality,monthly,vw_cap,22,2001-12-31,0.0153339322596324
developed,quality,monthly,vw_cap,22,2002-01-31,0.0136475057767342
developed,quality,monthly,vw_cap,22,2002-02-28,0.0126370631017273
developed,quality,monthly,vw_cap,22,2002-03-31,0.00101873555767026
developed,quality,monthly,vw_cap,22,2002-04-30,0.0058881231793157
developed,quality,monthly,vw_cap,22,2002-05-31,0.00105506179197192
developed,quality,monthly,vw_cap,22,2002-06-30,0.0214699012430457
developed,quality,monthly,vw_cap,22,2002-07-31,0.00741003937519521
developed,quality,monthly,vw_cap,22,2002-08-31,0.00623340093580557
developed,quality,monthly,vw_cap,22,2002-09-30,0.0388997330203073
developed,quality,monthly,vw_cap,22,2002-10-31,-0.0170120586561674
developed,quality,monthly,vw_cap,22,2002-11-30,-0.0268026085751203
developed,quality,monthly,vw_cap,22,2002-12-31,0.0229327450717798
developed,quality,monthly,vw_cap,22,2003-01-31,-0.00471966720260458
developed,quality,monthly,vw_cap,22,2003-02-28,0.00745888301349164
developed,quality,monthly,vw_cap,22,2003-03-31,0.0141062776726641
developed,quality,monthly,vw_cap,22,2003-04-30,-0.0244063906651249
developed,quality,monthly,vw_cap,22,2003-05-31,-0.0114516427999344
developed,quality,monthly,vw_cap,22,2003-06-30,-0.0147935320570988
developed,quality,monthly,vw_cap,22,2003-07-31,-0.0150235432551417
developed,quality,monthly,vw_cap,22,2003-08-31,-0.00798524455129217
developed,quality,monthly,vw_cap,22,2003-09-30,0.00465077414882167
developed,quality,monthly,vw_cap,22,2003-10-31,-0.0128259246621022
developed,quality,monthly,vw_cap,22,2003-11-30,0.00620177406474468
developed,quality,monthly,vw_cap,22,2003-12-31,-0.00381058799033579
developed,quality,monthly,vw_cap,22,2004-01-31,-0.0121333765425013
developed,quality,monthly,vw_cap,22,2004-02-29,0.00276682110813096
developed,quality,monthly,vw_cap,22,2004-03-31,0.00164099912182714
developed,quality,monthly,vw_cap,22,2004-04-30,0.0114392397389488
developed,quality,monthly,vw_cap,22,2004-05-31,0.00467798405363666
developed,quality,monthly,vw_cap,22,2004-06-30,0.00163646857251951
developed,quality,monthly,vw_cap,22,2004-07-31,0.00761328586534816
developed,quality,monthly,vw_cap,22,2004-08-31,-0.00465591805111696
developed,quality,monthly,vw_cap,22,2004-09-30,0.00220413785287087
developed,quality,monthly,vw_cap,22,2004-10-31,-0.00483873014402412
developed,quality,monthly,vw_cap,22,2004-11-30,-0.00731868680501193
developed,quality,monthly,vw_cap,22,2004-12-31,0.000227792677979315
developed,quality,monthly,vw_cap,22,2005-01-31,-0.00362409958838451
developed,quality,monthly,vw_cap,22,2005-02-28,0.004925908996035
developed,quality,monthly,vw_cap,22,2005-03-31,-0.000980735248852261
developed,quality,monthly,vw_cap,22,2005-04-30,-0.000361689822429335
developed,quality,monthly,vw_cap,22,2005-05-31,0.00135836120098361
developed,quality,monthly,vw_cap,22,2005-06-30,0.00213990708340381
developed,quality,monthly,vw_cap,22,2005-07-31,0.00197281093088431
developed,quality,monthly,vw_cap,22,2005-08-31,0.0011812898976567
developed,quality,monthly,vw_cap,22,2005-09-30,-0.00734414975354032
developed,quality,monthly,vw_cap,22,2005-10-31,-0.00916719872995211
developed,quality,monthly,vw_cap,22,2005-11-30,0.000162128830431586
developed,quality,monthly,vw_cap,22,2005-12-31,-0.00141138192799324
developed,quality,monthly,vw_cap,22,2006-01-31,0.00585294356599518
developed,quality,monthly,vw_cap,22,2006-02-28,-0.00709541223162537
developed,quality,monthly,vw_cap,22,2006-03-31,0.00450015749553027
developed,quality,monthly,vw_cap,22,2006-04-30,0.00996584576218456
developed,quality,monthly,vw_cap,22,2006-05-31,0.00659947359990468
developed,quality,monthly,vw_cap,22,2006-06-30,0.00254576326489865
developed,quality,monthly,vw_cap,22,2006-07-31,0.000308826654938857
developed,quality,monthly,vw_cap,22,2006-08-31,-0.00781429461613459
developed,quality,monthly,vw_cap,22,2006-09-30,-0.00323424758316812
developed,quality,monthly,vw_cap,22,2006-10-31,0.00177740700170576
developed,quality,monthly,vw_cap,22,2006-11-30,-0.000431803980185983
developed,quality,monthly,vw_cap,22,2006-12-31,0.00382345425661601
developed,quality,monthly,vw_cap,22,2007-01-31,-0.0106093398281807
developed,quality,monthly,vw_cap,22,2007-02-28,-0.00131006533139804
developed,quality,monthly,vw_cap,22,2007-03-31,0.000714518799059206
developed,quality,monthly,vw_cap,22,2007-04-30,0.0065413776282984
developed,quality,monthly,vw_cap,22,2007-05-31,0.00529579560382325
developed,quality,monthly,vw_cap,22,2007-06-30,0.0135837012859958
developed,quality,monthly,vw_cap,22,2007-07-31,0.00866321550983652
developed,quality,monthly,vw_cap,22,2007-08-31,0.0115561425039972
developed,quality,monthly,vw_cap,22,2007-09-30,0.0102823160890416
developed,quality,monthly,vw_cap,22,2007-10-31,-0.0027801879440516
developed,quality,monthly,vw_cap,22,2007-11-30,0.00189703240533648
developed,quality,monthly,vw_cap,22,2007-12-31,0.0081521688907843
developed,quality,monthly,vw_cap,22,2008-01-31,-0.0109240966820942
developed,quality,monthly,vw_cap,22,2008-02-29,0.0122593415659373
developed,quality,monthly,vw_cap,22,2008-03-31,0.00395547937109722
developed,quality,monthly,vw_cap,22,2008-04-30,-0.00334135945342609
developed,quality,monthly,vw_cap,22,2008-05-31,0.0112952564096972
developed,quality,monthly,vw_cap,22,2008-06-30,0.0171139644663836
developed,quality,monthly,vw_cap,22,2008-07-31,-0.00343231032751856
developed,quality,monthly,vw_cap,22,2008-08-31,0.0052942718775322
developed,quality,monthly,vw_cap,22,2008-09-30,-0.00889400656863521
developed,quality,monthly,vw_cap,22,2008-10-31,0.018782327989012
developed,quality,monthly,vw_cap,22,2008-11-30,0.0110623975897062
developed,quality,monthly,vw_cap,22,2008-12-31,0.00215805578537733
developed,quality,monthly,vw_cap,22,2009-01-31,0.0142172453577293
developed,quality,monthly,vw_cap,22,2009-02-28,0.0302005409002411
developed,quality,monthly,vw_cap,22,2009-03-31,-0.0129114112853323
developed,quality,monthly,vw_cap,22,2009-04-30,-0.0288185707216285
developed,quality,monthly,vw_cap,22,2009-05-31,-0.0135789804482315
developed,quality,monthly,vw_cap,22,2009-06-30,0.0110527586570526
developed,quality,monthly,vw_cap,22,2009-07-31,-0.00616191248506459
developed,quality,monthly,vw_cap,22,2009-08-31,-0.0221755343116169
developed,quality,monthly,vw_cap,22,2009-09-30,0.00812558269976314
developed,quality,monthly,vw_cap,22,2009-10-31,0.0155860337551135
developed,quality,monthly,vw_cap,22,2009-11-30,0.0141213057427404
developed,quality,monthly,vw_cap,22,2009-12-31,0.00694797338357024
developed,quality,monthly,vw_cap,22,2010-01-31,0.00594002814308312
developed,quality,monthly,vw_cap,22,2010-02-28,0.0105471283995911
developed,quality,monthly,vw_cap,22,2010-03-31,-0.00767559925001848
developed,quality,monthly,vw_cap,22,2010-04-30,0.00625108117347273
developed,quality,monthly,vw_cap,22,2010-05-31,0.0191558603279806
developed,quality,monthly,vw_cap,22,2010-06-30,0.0158576408096699
developed,quality,monthly,vw_cap,22,2010-07-31,-0.0205760897713682
developed,quality,monthly,vw_cap,22,2010-08-31,0.01407981196116
developed,quality,monthly,vw_cap,22,2010-09-30,0.00243167759575792
developed,quality,monthly,vw_cap,22,2010-10-31,-0.000705523288408837
developed,quality,monthly,vw_cap,22,2010-11-30,0.0104966275760082
developed,quality,monthly,vw_cap,22,2010-12-31,-0.0100302312063581
developed,quality,monthly,vw_cap,22,2011-01-31,-0.0120618554707248
developed,quality,monthly,vw_cap,22,2011-02-28,-0.00430986627929352
developed,quality,monthly,vw_cap,22,2011-03-31,0.0125914559915917
developed,quality,monthly,vw_cap,22,2011-04-30,0.0145657379340889
developed,quality,monthly,vw_cap,22,2011-05-31,0.0145627432195497
developed,quality,monthly,vw_cap,22,2011-06-30,0.00889266331536651
developed,quality,monthly,vw_cap,22,2011-07-31,0.00936552459758654
developed,quality,monthly,vw_cap,22,2011-08-31,0.0223364275668468
developed,quality,monthly,vw_cap,22,2011-09-30,0.0078083007427737
developed,quality,monthly,vw_cap,22,2011-10-31,-0.00255234019123993
developed,quality,monthly,vw_cap,22,2011-11-30,0.0173849547918338
developed,quality,monthly,vw_cap,22,2011-12-31,0.00153591300429999
developed,quality,monthly,vw_cap,22,2012-01-31,-0.0149011603369618
developed,quality,monthly,vw_cap,22,2012-02-29,-0.00846272919108171
developed,quality,monthly,vw_cap,22,2012-03-31,0.014941064525684
developed,quality,monthly,vw_cap,22,2012-04-30,0.02483269053726
developed,quality,monthly,vw_cap,22,2012-05-31,0.0183866244242503
developed,quality,monthly,vw_cap,22,2012-06-30,-0.0125451998238272
developed,quality,monthly,vw_cap,22,2012-07-31,0.0116872466798387
developed,quality,monthly,vw_cap,22,2012-08-31,0.00497847581931213
developed,quality,monthly,vw_cap,22,2012-09-30,-0.00679111169505487
developed,quality,monthly,vw_cap,22,2012-10-31,-0.00496819936160149
developed,quality,monthly,vw_cap,22,2012-11-30,0.00506661857660314
developed,quality,monthly,vw_cap,22,2012-12-31,-0.0198622974245639
developed,quality,monthly,vw_cap,22,2013-01-31,-0.00714447132490928
developed,quality,monthly,vw_cap,22,2013-02-28,0.0125737849645316
developed,quality,monthly,vw_cap,22,2013-03-31,0.018262423976675
developed,quality,monthly,vw_cap,22,2013-04-30,-0.00719458721744048
developed,quality,monthly,vw_cap,22,2013-05-31,-0.000784863589293759
developed,quality,monthly,vw_cap,22,2013-06-30,0.0140595064630886
developed,quality,monthly,vw_cap,22,2013-07-31,-0.00140535310057053
developed,quality,monthly,vw_cap,22,2013-08-31,-0.00392894934283929
developed,quality,monthly,vw_cap,22,2013-09-30,-0.00645482572957667
developed,quality,monthly,vw_cap,22,2013-10-31,-0.00432808504052944
developed,quality,monthly,vw_cap,22,2013-11-30,0.00566380087636816
developed,quality,monthly,vw_cap,22,2013-12-31,0.0059245717263464
developed,quality,monthly,vw_cap,22,2014-01-31,-0.00273611586285878
developed,quality,monthly,vw_cap,22,2014-02-28,0.00213831634544398
developed,quality,monthly,vw_cap,22,2014-03-31,0.00433575753804203
developed,quality,monthly,vw_cap,22,2014-04-30,-0.00298793635030778
developed,quality,monthly,vw_cap,22,2014-05-31,0.00349587728123754
developed,quality,monthly,vw_cap,22,2014-06-30,0.000280470235778084
developed,quality,monthly,vw_cap,22,2014-07-31,-0.0012837598155662
developed,quality,monthly,vw_cap,22,2014-08-31,0.00559157301528833
developed,quality,monthly,vw_cap,22,2014-09-30,0.00266523783819848
developed,quality,monthly,vw_cap,22,2014-10-31,0.0132583169804848
developed,quality,monthly,vw_cap,22,2014-11-30,0.00487472117534262
developed,quality,monthly,vw_cap,22,2014-12-31,0.00997067919106492
developed,quality,monthly,vw_cap,22,2015-01-31,0.0095898377813452
developed,quality,monthly,vw_cap,22,2015-02-28,-0.00879920562025252
developed,quality,monthly,vw_cap,22,2015-03-31,0.00590437271428085
developed,quality,monthly,vw_cap,22,2015-04-30,-0.0181271818247928
developed,quality,monthly,vw_cap,22,2015-05-31,0.00273501449759703
developed,quality,monthly,vw_cap,22,2015-06-30,0.00420997157979525
developed,quality,monthly,vw_cap,22,2015-07-31,0.0162536333784774
developed,quality,monthly,vw_cap,22,2015-08-31,0.00407516003961696
developed,quality,monthly,vw_cap,22,2015-09-30,0.0109312840081762
developed,quality,monthly,vw_cap,22,2015-10-31,-0.000235213630765648
developed,quality,monthly,vw_cap,22,2015-11-30,0.0199477409770661
developed,quality,monthly,vw_cap,22,2015-12-31,0.00490498110141421
developed,quality,monthly,vw_cap,22,2016-01-31,0.012258396103871
developed,quality,monthly,vw_cap,22,2016-02-29,0.00220732653421481
developed,quality,monthly,vw_cap,22,2016-03-31,-0.00229403764658422
developed,quality,monthly,vw_cap,22,2016-04-30,-0.0185267908532301
developed,quality,monthly,vw_cap,22,2016-05-31,0.0162764775002216
developed,quality,monthly,vw_cap,22,2016-06-30,0.00736528580793901
developed,quality,monthly,vw_cap,22,2016-07-31,0.00623922142743381
developed,quality,monthly,vw_cap,22,2016-08-31,-0.00588798609549604
developed,quality,monthly,vw_cap,22,2016-09-30,0.00336567624365084
developed,quality,monthly,vw_cap,22,2016-10-31,-0.01052795762408
developed,quality,monthly,vw_cap,22,2016-11-30,-0.0157222696443969
developed,quality,monthly,vw_cap,22,2016-12-31,-0.00494372829857148
developed,quality,monthly,vw_cap,22,2017-01-31,0.00125955098310769
developed,quality,monthly,vw_cap,22,2017-02-28,0.00577200708848582
developed,quality,monthly,vw_cap,22,2017-03-31,0.0111154247522396
developed,quality,monthly,vw_cap,22,2017-04-30,0.0127977283467614
developed,quality,monthly,vw_cap,22,2017-05-31,0.00822474645158994
developed,quality,monthly,vw_cap,22,2017-06-30,-0.00270062018562566
developed,quality,monthly,vw_cap,22,2017-07-31,-0.00521780700954472
developed,quality,monthly,vw_cap,22,2017-08-31,0.0120700046694683
developed,quality,monthly,vw_cap,22,2017-09-30,0.00142024971719256
developed,quality,monthly,vw_cap,22,2017-10-31,0.00412810811402298
developed,quality,monthly,vw_cap,22,2017-11-30,0.00519859620886181
developed,quality,monthly,vw_cap,22,2017-12-31,0.000117258710950786
developed,quality,monthly,vw_cap,22,2018-01-31,-0.000154527781089858
developed,quality,monthly,vw_cap,22,2018-02-28,0.00687999514111398
developed,quality,monthly,vw_cap,22,2018-03-31,0.00732837294738742
developed,quality,monthly,vw_cap,22,2018-04-30,-0.00686947764979356
developed,quality,monthly,vw_cap,22,2018-05-31,0.0251620378498532
developed,quality,monthly,vw_cap,22,2018-06-30,-0.00120993967305683
developed,quality,monthly,vw_cap,22,2018-07-31,-0.00972582425948926
developed,quality,monthly,vw_cap,22,2018-08-31,0.00553154479981299
developed,quality,monthly,vw_cap,22,2018-09-30,-0.00908128496300865
developed,quality,monthly,vw_cap,22,2018-10-31,-0.0109168524748926
developed,quality,monthly,vw_cap,22,2018-11-30,0.000956388499989156
developed,quality,monthly,vw_cap,22,2018-12-31,0.0066594541360303
developed,quality,monthly,vw_cap,22,2019-01-31,0.00484886758230264
developed,quality,monthly,vw_cap,22,2019-02-28,0.0016366614805806
developed,quality,monthly,vw_cap,22,2019-03-31,0.0106202483959239
developed,quality,monthly,vw_cap,22,2019-04-30,0.0063831409402996
developed,quality,monthly,vw_cap,22,2019-05-31,0.00414290092539838
developed,quality,monthly,vw_cap,22,2019-06-30,0.00893890886086607
developed,quality,monthly,vw_cap,22,2019-07-31,0.00615744702652244
developed,quality,monthly,vw_cap,22,2019-08-31,0.00809922921409061
developed,quality,monthly,vw_cap,22,2019-09-30,-0.00862076192452149
developed,quality,monthly,vw_cap,22,2019-10-31,0.00623504044772778
developed,quality,monthly,vw_cap,22,2019-11-30,0.00733372023769245
developed,quality,monthly,vw_cap,22,2019-12-31,-0.00275159506795939
developed,quality,monthly,vw_cap,22,2020-01-31,0.004493894693647
developed,quality,monthly,vw_cap,22,2020-02-29,0.00168341720909889
developed,quality,monthly,vw_cap,22,2020-03-31,0.0431884372004489
developed,quality,monthly,vw_cap,22,2020-04-30,0.013257931617917
