time,BTC,DBC - commodities,GLD - gold,IEF - intermediate bonds,SPY - stocks,SVXY,TLT - long term bonds
25/9/2017,3926.070068,13.2564621,124.5299988,87.86784363,217.9854279,178.1399994,99.81772614
26/9/2017,3892.350098,13.13809872,123.1399994,87.79418182,218.1167755,180,99.63696289
27/9/2017,4200.669922,13.08737278,121.9800034,87.34378052,218.9662628,181.5399933,98.13563538
28/9/2017,4174.72998,13.08737278,122.2099991,87.32743073,219.2288971,184.1000061,97.84481812
29/9/2017,4163.069824,13.0197382,121.5800018,87.22096252,219.999527,187.5,98.06487274
2/10/2017,4409.319824,12.909832,120.7699966,87.1217804,220.9540863,191.0399933,97.88527679
3/10/2017,4317.47998,12.91828632,120.8300018,87.24478149,221.4268951,191.8800049,97.97983551
4/10/2017,4229.359863,12.93519592,121.1699982,87.22016144,221.689621,191.7400055,97.98773193
5/10/2017,4328.410156,13.07891846,120.5199966,87.12997437,223.0031586,197.7200012,97.61754608
6/10/2017,4370.810059,12.87601471,121.0899963,87.02336121,222.7491913,197.6000061,97.34187317
9/10/2017,4772.02002,12.88446903,122.0800018,87.1217804,222.3814545,193.8800049,97.64903259
10/10/2017,4781.990234,13.0366478,122.4000015,87.1545639,222.9680786,198.0200043,97.80657959
11/10/2017,4826.47998,13.06201172,122.7900009,87.25299072,223.3183899,202.1399994,97.99555969
12/10/2017,5446.910156,13.04510307,122.8899994,87.33491516,222.9856567,203.6000061,98.41300964
13/10/2017,5647.209961,13.17191792,123.8199997,87.6301651,223.2571106,207.3200073,99.12187195
16/10/2017,5725.589844,13.20573521,122.9700012,87.48255157,223.5548553,210.8000031,99.05099487
17/10/2017,5605.509766,13.18882656,122.1299973,87.44976807,223.7124634,210.4600067,99.17700958
18/10/2017,5590.689941,13.18037224,121.6699982,87.22837067,223.931366,211.3000031,98.52328491
19/10/2017,5708.52002,13.12119198,122.3899994,87.31859589,223.9926605,212.6999969,98.69657898
20/10/2017,6011.450195,13.18882656,121.6100006,86.95774841,225.1486053,216.3800049,97.64903259
23/10/2017,5930.319824,13.18882656,121.8000031,87.03969574,224.272934,209.7599945,97.82228851
24/10/2017,5526.640137,13.32409763,121.3300018,86.77729034,224.6669617,207.3800049,97.21588135
25/10/2017,5750.799805,13.34100437,121.3499985,86.63794708,223.5548553,200.4400024,96.75115967
26/10/2017,5904.830078,13.40018559,120.3300018,86.52314758,223.843811,201.3000031,96.42823029
27/10/2017,5780.899902,13.46782207,120.9000015,86.80193329,225.673996,212.6600037,97.066185
30/10/2017,6130.529785,13.50163746,121.1299973,87.11354828,224.8333588,210.9199982,97.99555969
31/10/2017,6468.399902,13.53545761,120.6699982,87.05618286,225.1835938,214.6999969,98.02707672
1/11/2017,6767.310059,13.54391098,121.1100006,87.10868835,225.481369,213.4199982,98.46355438
2/11/2017,7078.5,13.62845516,121.1900024,87.22366333,225.5689392,215.7599945,98.89769745
3/11/2017,7207.759766,13.71299648,120.6200027,87.36333466,226.3220062,216.2400055,99.16600037
6/11/2017,7022.759766,13.9750843,121.6500015,87.47003937,226.6723175,218.0599976,99.53701019
7/11/2017,7144.379883,13.89054012,121.2099991,87.50297546,226.5146942,217,99.95534515
8/11/2017,7459.689941,13.86517525,121.6299973,87.39616394,226.8999481,216.7400055,99.73432922
9/11/2017,7143.580078,13.89054012,122.1299973,87.36333466,226.0768585,214.0599976,99.45014954
10/11/2017,6618.140137,13.86517525,121.1299973,86.91986847,226.0067444,208.6999969,97.95053101
13/11/2017,6559.490234,13.82290554,121.3099976,86.87873077,226.2169495,208.1399994,98.15574646
14/11/2017,6635.75,13.63690758,121.5599976,87.00193787,225.6915436,206.3800049,98.81874847
15/11/2017,7315.540039,13.61999893,121.4100037,87.31407166,224.5619049,198.4600067,99.8921814
16/11/2017,7871.689941,13.57772732,121.4000015,87.09229279,226.4709015,207.1799927,99.02394867
17/11/2017,7708.990234,13.79754162,122.8600006,87.20726013,225.8053589,210.0200043,99.75798798
20/11/2017,8200.639648,13.68763542,121.3099976,87.06768799,226.1906738,216.8999939,99.71853638
21/11/2017,8071.259766,13.78063202,121.5100021,87.08407593,227.6705627,224.9600067,100.0342712
22/11/2017,8253.549805,13.85672283,122.6299973,87.36333466,227.4691772,227,100.3578415
24/11/2017,8253.69043,13.89899445,122.3199997,87.28941345,227.9945679,228.0200043,100.0815811
27/11/2017,9818.349609,13.87363052,122.8300018,87.34689331,227.8807831,228.3399963,99.93953705
28/11/2017,10058.7998,13.81445026,122.8099976,87.36333466,230.1925812,231.4400024,100.0737076
29/11/2017,9888.610352,13.72145271,122.0400009,87.08407593,230.052536,226.4400024,99.08712006
30/11/2017,10233.59961,13.66227245,121.0999985,86.81302643,232.0665283,225.6600037,98.75559235
1/12/2017,10975.59961,13.78063202,121.5899963,87.13384247,231.5849152,219.5200043,100.0882797
4/12/2017,11657.2002,13.61154556,121.1800003,87.09269714,231.3046875,221.3600006,100.1357346
5/12/2017,11916.7002,13.61154556,120.3199997,87.15853882,230.4728088,222.1999969,100.6339951
6/12/2017,14291.5,13.38327694,120.0699997,87.33946228,230.516571,222.4799957,100.9819641
7/12/2017,17899.69922,13.42554951,118.4899979,87.18318939,231.2434082,229.7799988,100.1910706
8/12/2017,16569.40039,13.49318409,118.4800034,87.11739349,232.5043793,236.8200073,100.1990204
11/12/2017,16936.80078,13.52700233,118.0100021,87.05981445,233.2049255,245.1799927,99.99338531
12/12/2017,17415.40039,13.40863991,118.1500015,86.98575592,233.6165619,244.5599976,99.95380402
13/12/2017,16408.19922,13.34945869,119.1699982,87.33946228,233.5902405,245.3600006,100.7051315
14/12/2017,16564,13.39173031,118.9300003,87.30654144,232.6357727,246.6600037,101.132225
15/12/2017,17706.90039,13.39173031,119.1800003,87.29013062,234.572998,254.7200012,101.5118713
18/12/2017,19114.19922,13.45091152,119.7300034,87.09269714,236.0604706,258.480011,100.5865326
19/12/2017,17776.69922,13.5523653,119.8199997,86.69788361,235.1539001,256.9400024,99.28153992
20/12/2017,16624.59961,13.62845516,120.1399994,86.44289398,235.0306702,258.0799866,98.18222046
21/12/2017,15802.90039,13.63690758,120.3099976,86.50387573,235.514801,259.8599854,98.75442505
22/12/2017,13831.7998,13.69608974,120.9400024,86.53679657,235.4532013,258.3800049,98.88916016
26/12/2017,16099.7998,13.89899445,121.7699966,86.5697403,235.1715393,258.1799927,99.18239594
27/12/2017,15838.5,13.93281174,122.2300034,86.9405365,235.285965,256.7799988,100.4743271
28/12/2017,14606.5,14.00044632,122.8499985,86.83338928,235.77005,260.9599915,100.3871384
29/12/2017,14656.2002,14.04271889,123.6500015,86.97346497,234.8811035,256.4200134,100.545639
2/1/2018,14982.09961,14.11035347,125.1500015,86.68508911,236.5621338,265.1600037,99.45983124
3/1/2018,15201,14.1948967,124.8199997,86.77572632,238.0584869,271.019989,99.9353714
4/1/2018,15599.2002,14.17798901,125.4599991,86.73455048,239.0618744,271.7799988,99.91952515
5/1/2018,17429.5,14.12726116,125.3300018,86.62739563,240.6549835,271.8599854,99.63417816
8/1/2018,15170.09961,14.11880779,125.3099976,86.58621979,241.0950623,275.1000061,99.57077026
9/1/2018,14595.40039,14.21180439,124.7300034,86.17428589,241.6407166,272.1400146,98.23926544
10/1/2018,14973.2998,14.26253319,125.0299988,86.14962006,241.2709961,274.8599854,98.12039185
11/1/2018,13405.7998,14.25407791,125.4400024,86.20729828,243.0313721,276.4200134,98.52458954
12/1/2018,13980.59961,14.34707451,126.9599991,86.14962006,244.6157227,276.3800049,98.69101715
16/1/2018,11490.5,14.27944088,127.1699982,86.19081116,243.7795868,259.480011,99.1031723
17/1/2018,11188.59961,14.29635048,126.1399994,86.001297,246.1031647,265.6799927,98.96841431
18/1/2018,11474.90039,14.29635048,125.8600006,85.72943115,245.6895294,264.6000061,98.04902649
19/1/2018,11607.40039,14.2709856,126.4199982,85.50699615,246.8072815,265.5400085,97.53388214
22/1/2018,10931.40039,14.3048048,126.6500015,85.47402954,248.8140259,271.8399963,97.62900543
23/1/2018,10868.40039,14.40625668,127.2799988,85.72118378,249.3421478,266.9599915,98.04902649
24/1/2018,11359.40039,14.55843544,128.8300018,85.55641174,249.2453461,260,97.51802826
25/1/2018,11259.40039,14.47389221,127.9700012,85.74590302,249.3508911,255.6600037,98.31852722
26/1/2018,11171.40039,14.58379745,128.0700073,85.4905014,252.2379303,257.7399902,97.95392609
29/1/2018,11296.40039,14.54152775,127.3499985,85.27629089,250.5657043,238.7400055,97.27230835
30/1/2018,10106.2998,14.44007397,126.8000031,85.07859039,247.9955139,231.1999969,96.70168304
31/1/2018,10221.09961,14.45698452,127.6500015,85.10331726,248.1186981,236.2200012,97.27230835
1/2/2018,9170.540039,14.60070705,128.0700073,84.66429901,247.8370667,243.3399963,95.86260986
2/2/2018,8830.75,14.36398411,126.3899994,84.35072327,242.4416962,211.1999969,94.97306824
5/2/2018,6955.27002,14.22871399,126.7099991,85.04389191,232.3021851,143.6399994,95.87052917
6/2/2018,7754,14.14417171,125.3799973,84.6725769,236.8790436,24.47999954,95.27487183
7/2/2018,7621.299805,13.98353863,124.7900009,84.42504883,235.5940399,24.65999985,94.36943054
8/2/2018,8265.589844,13.83981514,124.9800034,84.49927521,226.7571869,19.15999985,94.26622009
9/2/2018,8736.980469,13.63690758,124.7699966,84.35072327,230.1633453,21.71999931,93.67051697
12/2/2018,8926.570313,13.72145271,125.3700027,84.32598877,233.5431976,22.68000031,94.08352661
13/2/2018,8598.30957,13.74681473,126.0800018,84.46630859,234.1241455,22.57999992,94.50448608
14/2/2018,9494.629883,13.95817471,128.2299957,83.95462799,237.283905,25.29999924,93.45608521
15/2/2018,10166.40039,13.98353863,128.3800049,83.97940826,240.3116608,25.81999969,93.77375793
16/2/2018,10233.90039,14.00890064,127.9599991,84.17747498,240.3820648,25.37999916,94.28210449
20/2/2018,11403.7002,14.05117321,126.2399979,84.08669281,238.8769531,24.23999977,93.86906433
21/2/2018,10690.40039,14.03426456,125.6600037,83.83911133,237.688736,24.10000038,92.717453
22/2/2018,10005,14.16108036,126.3000031,83.95462799,237.9968414,24.44000053,92.99541473
23/2/2018,10301.09961,14.25407791,126.1399994,84.27645111,241.790329,26.36000061,93.82141113
26/2/2018,10366.7002,14.33016682,126.4499969,84.37550354,244.5980988,27.29999924,93.85319519
27/2/2018,10725.59961,14.18644333,125.1299973,84.11141968,241.5438232,24.78000069,93.7181778
28/2/2018,10397.90039,14.03426456,125,84.30947113,239.0971069,24.45999908,94.31383514
1/3/2018,10951,14.05962563,124.7200012,84.67229462,235.6203766,23.73999977,94.95770264
2/3/2018,11086.40039,14.05962563,125.3899994,84.35826111,236.8349915,24.21999931,94.18573761
5/3/2018,11573.2998,14.14417171,125.1800003,84.25081635,239.5722961,24.81999969,93.93104553
6/3/2018,10779.90039,14.1948967,126.5299988,84.24253082,240.179657,24.73999977,94.01857758
7/3/2018,9965.570313,14.04271889,125.7200012,84.24253082,240.0915985,24.81999969,93.91513062
8/3/2018,9395.009766,13.95817471,125.4199982,84.41608429,241.2534637,25.28000069,94.45632935
9/3/2018,9337.549805,14.09344578,125.5400009,84.23429108,245.4518433,26.45999908,93.83550262
12/3/2018,9205.120117,14.0680809,125.5400009,84.43268585,245.1437073,25.70000076,94.37672424
13/3/2018,9194.849609,14.02581024,125.7799988,84.57313538,243.559494,25.47999954,94.85423279
14/3/2018,8269.80957,14.02581024,125.6999969,84.73839569,242.3096161,25.23999977,95.68980408
15/3/2018,8300.860352,14.01735592,124.9000015,84.70537567,242.045639,25.55999947,95.68980408
16/3/2018,8338.349609,14.0680809,124.5999985,84.60616302,242.3081055,25.81999969,95.3476181
19/3/2018,8630.650391,13.9750843,124.8700027,84.52349854,239.0295868,24.60000038,95.04522705
20/3/2018,8913.469727,14.0680809,124.3099976,84.35826111,239.4360962,24.94000053,94.66323853
21/3/2018,8929.280273,14.3217144,126.4800034,84.41608429,238.9765167,25.05999947,94.76667786
22/3/2018,8728.469727,14.21180439,125.9800034,84.76319885,233.0027771,23.37999916,95.70572662
23/3/2018,8879.620117,14.33862114,127.6100006,84.87892151,228.036438,22.81999969,95.63410187
26/3/2018,8209.400391,14.34707451,128.2799988,84.6475296,234.2752686,23.65999985,95.268013
27/3/2018,7833.040039,14.28789425,127.4899979,85.1268692,230.2898712,22.81999969,96.28669739
28/3/2018,7954.47998,14.22871399,125.7300034,85.11032867,229.6094208,22.57999992,96.54138947
29/3/2018,7165.700195,14.35553074,125.7900009,85.2838974,232.5432892,23.47999954,97.01087952
2/4/2018,7083.799805,14.16108036,127.2600021,85.3707962,227.5239105,22.29999924,97.20227814
3/4/2018,7456.109863,14.23717022,126.3000031,85.09764099,230.440033,22.78000069,96.45262909
4/4/2018,6853.839844,14.17798901,126.4499969,85.04793549,232.9055786,22.97999954,96.25324249
5/4/2018,6811.470215,14.24562359,125.8000031,84.83271027,234.7436676,23.37999916,95.5354538
6/4/2018,6636.319824,14.14417171,126.3899994,85.20521545,229.5122375,22.76000023,96.58023071
9/4/2018,6770.72998,14.3217144,126.8199997,85.22176361,230.6433105,22.62000084,96.73972321
10/4/2018,6834.759766,14.56688976,127.1200027,85.0728302,234.3106384,22.95999908,96.56430054
11/4/2018,6968.319824,14.67679691,128.1100006,85.15558624,233.0823669,22.81999969,96.90723419
12/4/2018,7889.25,14.61761761,126.6200027,84.84927368,234.9999084,23.31999969,96.19740295
13/4/2018,7895.959961,14.62606907,127.4499969,84.92378998,234.3106384,23.78000069,96.42071533
16/4/2018,8058.669922,14.57534313,127.6299973,84.88234711,236.2370605,24.31999969,96.45262909
17/4/2018,7902.089844,14.58379745,127.75,84.93202972,238.7645569,25.10000038,96.71580505
18/4/2018,8163.419922,14.85433865,127.8499985,84.600914,238.9411469,25.05999947,95.94223785
19/4/2018,8294.30957,14.79515648,127.5999985,84.36910248,237.6156921,24.84000015,95.16065979
20/4/2018,8845.830078,14.76979637,126.6299973,84.08758545,235.6008453,24.47999954,94.47479248
23/4/2018,8930.879883,14.76133919,125.6200027,84.00485992,235.5654907,24.60000038,94.49873352
24/4/2018,9697.5,14.68524933,126.2300034,83.9054718,232.3931274,23.97999954,94.06802368
25/4/2018,8845.740234,14.71061325,125.4100037,83.72335052,232.9674683,23.86000061,93.43795776
26/4/2018,9281.509766,14.78670502,124.9700012,83.96343994,235.3357086,24.5,94.09194946
27/4/2018,8987.049805,14.77824879,125.5,84.10417175,235.5566864,24.70000076,94.81769562
30/4/2018,9240.549805,14.84588528,124.5899963,84.19526672,233.7451019,24.65999985,94.9851532
1/5/2018,9119.009766,14.76133919,123.7099991,84.06334686,234.1604462,24.87999916,94.64309692
2/5/2018,9235.919922,14.76133919,123.6500015,84.07995605,232.5874786,24.94000053,94.53916931
3/5/2018,9743.860352,14.85433865,124.2799988,84.29561615,232.0749207,24.65999985,94.9628067
4/5/2018,9700.759766,14.95579052,124.5400009,84.30389404,235.079422,25.05999947,95.10665894
7/5/2018,9373.009766,14.94733715,124.5699997,84.26241302,235.8747864,25.13999939,94.95481873
8/5/2018,9234.820313,14.98960781,124.5899963,84.12142944,235.8747864,25.15999985,94.86691284
9/5/2018,9325.179688,15.12487888,124.3300018,83.93067169,238.1546936,25.73999977,94.29943085
10/5/2018,9043.94043,15.20096874,125.1800003,84.10481262,240.3816071,26.36000061,95.05870819
11/5/2018,8441.490234,15.10797119,125,84.11312103,241.115097,26.54000092,95.29852295
14/5/2018,8716.790039,15.21787834,124.4899979,83.93067169,241.230011,26.95999908,94.79496002
15/5/2018,8510.379883,15.23478603,122.4800034,83.46618652,239.568573,25.97999954,93.71591187
16/5/2018,8368.830078,15.31933117,122.2900009,83.29197693,240.5759735,26.42000008,93.35625458
17/5/2018,8094.319824,15.33623886,122.3600006,83.24221039,240.3727875,26.81999969,92.88466644
18/5/2018,8250.969727,15.34469128,122.4100037,83.5656662,239.7719574,26.65999985,93.68396759
21/5/2018,8418.990234,15.46305561,122.4800034,83.62373352,241.574585,27.02000046,93.73193359
22/5/2018,8041.779785,15.4799614,122.4100037,83.59056091,240.9029541,26.92000008,93.58802795
23/5/2018,7557.819824,15.56450462,122.5400009,83.97211456,241.5657654,27.10000038,94.26743317
24/5/2018,7587.339844,15.46305561,123.5899963,84.18778992,241.0708618,27.18000031,95.01872253
25/5/2018,7480.140137,15.23478603,123.2099991,84.51957703,240.4964294,27,95.61017609
29/5/2018,7472.589844,15.09106159,123.1900024,85.43190765,237.7306061,25.39999962,97.70433044
30/5/2018,7406.52002,15.28551292,123.3700027,85.0670166,240.9029541,25.97999954,97.04890442
31/5/2018,7494.169922,15.2432394,123.0999985,85.02548981,239.4272308,25.86000061,96.88909912
1/6/2018,7541.450195,15.14178658,122.4899979,84.71137238,241.7779083,26.36000061,96.37716675
4/6/2018,7514.470215,14.9642477,122.3700027,84.41217041,242.9266663,26.97999954,95.68015289
5/6/2018,7633.759766,14.98960781,122.8499985,84.6282959,243.1033936,27.10000038,95.90445709
6/6/2018,7653.97998,15.04033661,122.9199982,84.28749084,245.1358337,27.54000092,95.12734985
7/6/2018,7678.240234,15.09951687,122.8600006,84.64485931,245.109375,27.36000061,96.04866791
8/6/2018,7624.919922,15.09106159,123.0100021,84.52850342,245.8339844,27.44000053,95.76029968
11/6/2018,6906.919922,15.08260822,123.2300034,84.44540405,246.160965,27.71999931,95.58403015
12/6/2018,6582.359863,15.07415295,122.8199997,84.39554596,246.4790802,27.71999931,95.60805511
13/6/2018,6349.899902,15.1333313,123.1900024,84.29582214,245.6926117,27.54000092,95.55998993
14/6/2018,6675.350098,14.9642477,123.3799973,84.56172943,246.3111877,28.02000046,96.35310364
15/6/2018,6456.580078,14.60070705,121.3399963,84.6282959,245.9970093,27.84000015,96.44126129
18/6/2018,6734.819824,14.7275238,121.1100006,84.66978455,245.4909821,28.07999992,96.35310364
19/6/2018,6769.939941,14.57534313,120.8000031,84.89418793,244.5501251,27.39999962,96.91395569
20/6/2018,6776.549805,14.55843544,120.2600021,84.61993408,244.9672852,27.65999985,96.06471252
21/6/2018,6729.740234,14.44852924,120.0500031,84.84433746,243.4316711,26.78000069,96.56944275
22/6/2018,6083.689941,14.73597813,120.3399963,84.8609314,243.875473,27.05999947,96.56140137
25/6/2018,6249.180176,14.56688976,119.8899994,84.97731781,240.5555573,25.15999985,96.77772522
26/6/2018,6093.669922,14.71061325,119.2600021,85.0188446,241.0882721,25.65999985,96.91395569
27/6/2018,6157.129883,14.78670502,118.5800018,85.34297943,239.0910339,25,97.82720184
28/6/2018,5903.439941,14.77824879,118.2200012,85.2598877,240.4580231,25.18000031,97.85128784
29/6/2018,6218.299805,14.94733715,118.6500015,85.19335938,240.8041229,25.44000053,97.51477051
2/7/2018,6614.180176,14.63452435,117.4599991,85.13509369,241.3190308,25.44000053,97.43849945
3/7/2018,6529.589844,14.61761761,118.6500015,85.35155487,240.4668427,25.39999962,97.9603653
5/7/2018,6639.140137,14.70215893,119.0500031,85.35987854,242.4285583,25.76000023,98.24143219
6/7/2018,6673.5,14.76979637,118.8600006,85.4348526,244.4790802,26.47999954,98.56264496
9/7/2018,6741.75,14.84588528,119.1500015,85.21837616,246.680481,27.13999939,97.92827606
10/7/2018,6329.950195,14.81206703,118.9300003,85.15174866,247.5680237,27.42000008,97.9202652
11/7/2018,6394.709961,14.29635048,117.6399994,85.32660675,245.7572174,26.94000053,98.29763031
12/7/2018,6228.810059,14.37244034,118.1299973,85.29328918,247.985321,27.42000008,98.28961945
13/7/2018,6238.049805,14.39780331,117.6100006,85.4348526,248.1805878,27.54000092,98.5385437
16/7/2018,6741.75,14.09344578,117.5500031,85.29328918,247.9586182,27.62000084,98.12905884
17/7/2018,7321.040039,14.11035347,116.2799988,85.24328613,248.9617615,27.76000023,97.94433594
18/7/2018,7370.779785,14.23717022,116.3099976,85.17672729,249.4853668,27.94000053,97.55091095
19/7/2018,7466.859863,14.22026062,115.8099976,85.40984344,248.544632,27.62000084,98.16918182
20/7/2018,7354.129883,14.3217144,116.5599976,85.11012268,248.2604523,27.57999992,96.9647522
23/7/2018,7711.109863,14.37244034,116,84.69380188,248.7220459,27.62000084,95.76831818
24/7/2018,8424.269531,14.44852924,116.0400009,84.75205231,249.9736938,27.92000008,96.09755707
25/7/2018,8181.390137,14.64297867,116.6800003,84.69380188,252.1040955,27.94000053,95.94499207
26/7/2018,7951.580078,14.64297867,115.7699966,84.60220337,251.5093231,27.94000053,95.76031494
27/7/2018,8165.009766,14.58379745,115.8300018,84.73540497,249.805069,27.5,95.92089081
30/7/2018,8180.47998,14.6683445,115.6500015,84.62714386,248.5001984,27.10000038,95.59170532
31/7/2018,7780.439941,14.58379745,115.9899979,84.74375153,249.7251892,27.47999954,96.11361694
1/8/2018,7624.910156,14.37244034,115.1399994,84.54354095,249.3078918,27.63999939,95.33060455
2/8/2018,7567.149902,14.45698452,114.5199966,84.64360809,250.6661224,27.79999924,95.46736908
3/8/2018,7434.390137,14.50770855,114.9199982,84.8605423,251.7400818,27.95999908,95.94219971
6/8/2018,6951.799805,14.53307343,114.3300018,84.90229034,252.6632385,28.47999954,95.99852753
7/8/2018,6753.120117,14.64297867,114.5899963,84.72705841,253.4976044,28.81999969,95.49958038
8/8/2018,6305.799805,14.46543694,114.9100037,84.80213165,253.3912201,29.02000046,95.596138
9/8/2018,6568.22998,14.40625668,114.7399979,85.03574371,253.0449982,28.81999969,96.40091705
10/8/2018,6184.709961,14.40625668,114.6900024,85.40280151,251.3495636,28.10000038,97.1010437
13/8/2018,6297.569824,14.33016682,112.9599991,85.37779999,250.4087067,27.26000023,96.89985657
14/8/2018,6199.709961,14.35553074,113.0699997,85.2943573,252.0063019,27.95999908,96.68254852
15/8/2018,6308.52002,14.04271889,111.1900024,85.50291443,250.1246033,27.05999947,97.24588776
16/8/2018,6334.72998,14.15262604,111.0999985,85.47793579,252.148468,27.81999969,97.23786163
17/8/2018,6580.629883,14.21180439,112.1299973,85.51128387,253.0361023,28.21999931,97.35858154
20/8/2018,6308.529785,14.23717022,112.6900024,85.77824402,253.5776367,28.47999954,98.01040649
21/8/2018,6488.759766,14.26253319,113.0199966,85.66146851,254.1722717,28.18000031,97.68047333
22/8/2018,6376.709961,14.46543694,113.2699966,85.81996918,254.021347,28.36000061,98.06674957
23/8/2018,6534.879883,14.44007397,112.1999969,85.81158447,253.684021,28.42000008,98.21963501
24/8/2018,6719.959961,14.54998112,114.1600037,85.8366394,255.2109222,28.5,98.41281128
27/8/2018,6884.640137,14.60070705,114.5899963,85.64471436,257.2257996,28.47999954,97.84946442
28/8/2018,7096.279785,14.54152775,113.6800003,85.4528656,257.3501282,28.44000053,97.26198578
29/8/2018,7047.160156,14.70215893,114.1999969,85.42790222,258.7349243,28.45999908,97.39072418
30/8/2018,6978.22998,14.67679691,113.6399994,85.58638,257.6873779,28.15999985,97.59996796
31/8/2018,7037.580078,14.69370461,113.5100021,85.60301208,257.6963196,28.34000015,97.37469482
4/9/2018,7361.660156,14.60916233,112.9300003,85.40743256,257.2524109,28.31999969,96.81163788
5/9/2018,6792.830078,14.54998112,113.3199997,85.399086,256.5600891,28.12000084,96.55354309
6/9/2018,6529.169922,14.46543694,113.5400009,85.57458496,255.7877808,27.73999977,96.90847015
7/9/2018,6467.069824,14.49925423,113.2300034,85.19011688,255.2907867,27.45999908,96.08576202
10/9/2018,6329.700195,14.54998112,113.1500015,85.24022675,255.7345123,27.86000061,96.44065094
11/9/2018,6321.200195,14.69370461,113.2200012,84.93096161,256.5778503,28.31999969,95.70669556
12/9/2018,6351.799805,14.79515648,114.1699982,85.03126526,256.6400452,28.45999908,95.93249512
13/9/2018,6517.310059,14.63452435,113.7600021,85.02292633,258.1578369,28.89999962,96.07766724
14/9/2018,6512.709961,14.54152775,113.0199966,84.86402893,258.20224,29.18000031,95.61795807
17/9/2018,6281.200195,14.5246172,113.6100006,84.88079834,256.8352661,28.73999977,95.61795807
18/9/2018,6371.299805,14.65988922,113.4400024,84.52968597,258.2288818,28.67499924,94.61777496
19/9/2018,6398.540039,14.75288773,113.8799973,84.38762665,258.5040588,29.29000092,94.05321503
20/9/2018,6519.669922,14.75288773,114.2699966,84.39597321,260.5989075,29.625,94.48879242
21/9/2018,6734.950195,14.78670502,113.4899979,84.42942047,260.3608398,29.47500038,94.44844055
24/9/2018,6595.410156,15.00651932,113.4700012,84.33746338,259.4959717,29.51000023,94.20648956
25/9/2018,6446.470215,15.04033661,113.6500015,84.25382996,259.2552185,29.34499931,94.10968018
26/9/2018,6495,14.97269917,113.0500031,84.52968597,258.4794006,29.19499969,94.77104187
27/9/2018,6676.75,15.04033661,112.0500031,84.52968597,259.2015686,29.40500069,94.83559418
28/9/2018,6644.129883,15.19251251,112.7600021,84.57151031,259.228363,29.54500008,94.58555603
1/10/2018,6589.620117,15.4799614,112.5699997,84.35704803,260.1289978,29.64999962,93.89116669
2/10/2018,6556.100098,15.53068829,113.8700027,84.57489014,259.9773865,29.62000084,94.46513367
3/10/2018,6502.589844,15.67441368,113.4199982,83.94660187,260.1200867,29.75,92.8241272
4/10/2018,6576.689941,15.50532532,113.4800034,83.72885132,258.0870972,28.85000038,92.1693573
5/10/2018,6622.47998,15.47150707,113.8000031,83.52787018,256.6425476,28.51000023,91.37716675
8/10/2018,6652.22998,15.42923737,112.5400009,83.56134033,256.6425476,28.37999916,91.06997681
9/10/2018,6642.640137,15.53914452,112.5999985,83.72046661,256.2680969,28.15999985,91.991539
10/10/2018,6585.529785,15.23478603,112.8799973,83.76237488,248.1537476,25.81999969,91.74092865
11/10/2018,6256.240234,15.00651932,115.7799988,84.10579681,242.6878357,24.62999916,92.8564682
12/10/2018,6274.580078,15.12487888,115.2300034,84.00531006,246.0583801,25.75,92.53314209
15/10/2018,6596.540039,15.15869713,116,84.05553436,244.6762695,25.54500008,92.49269104
16/10/2018,6596.109863,15.22633171,115.8000031,84.04714203,250.0263672,26.46500015,92.70288086
17/10/2018,6544.430176,15.09106159,115.7900009,83.80426788,250.0709076,26.31999969,92.15318298
18/10/2018,6476.709961,14.92197418,115.9199982,83.95501709,246.4595795,25.38999939,92.12088013
19/10/2018,6465.410156,15.00651932,116.0100021,83.85446167,246.3258514,25.52000046,91.91880035
22/10/2018,6487.160156,15.02342606,115.7099991,83.8712616,245.2201996,25.42000008,91.79750824
23/10/2018,6475.740234,14.69370461,116.3899994,84.08904266,243.9718323,24.94499969,92.08856201
24/10/2018,6495.839844,14.59225368,116.6600037,84.54135895,236.5798187,23.77499962,92.78374481
25/10/2018,6476.290039,14.6514349,116.4000015,84.3403244,240.8242035,24.23500061,92.39569855
26/10/2018,6474.75,14.76133919,116.7699966,84.71725464,236.5887146,23.53499985,92.95347595
29/10/2018,6332.629883,14.60916233,116.3099976,84.70885468,235.2779999,23.49500084,92.74326324
30/10/2018,6334.27002,14.53307343,115.8000031,84.52458954,238.7644196,23.90999985,92.282547
31/10/2018,6317.609863,14.33862114,115.1500015,84.31517792,241.3145599,24.29500008,91.8136673
1/11/2018,6377.779785,14.23717022,116.6299973,84.38738251,243.8826294,24.69000053,91.89876556
2/11/2018,6388.439941,14.20335197,116.6500015,83.91728973,242.4381714,24.59000015,90.75624847
5/11/2018,6419.660156,14.1948967,116.3700027,83.96769714,243.7757111,24.70000076,91.11273956
6/11/2018,6461.009766,14.13571548,116.0400009,83.87533569,245.3182983,25.12000084,91.0560379
7/11/2018,6530.140137,14.1019001,116.0299988,83.87533569,250.5702972,26.04999924,91.17753601
8/11/2018,6453.720215,14.01735592,115.7799988,83.75782776,250.1154938,26.21500015,91.16950989
9/11/2018,6385.620117,13.86517525,114.4800034,84.08514404,247.672287,25.71500015,91.85017395
12/11/2018,6371.27002,13.83135891,113.6600037,84.33700562,243.0445099,24.69499969,92.44978333
